date,year,month,day,full_path,status,missing_list,meta_size
2005-04-20,2005,4,20,/nrp/sio/embeddings_modis_2002-2022/2005/04/20/,OK,,869301
2005-04-21,2005,4,21,/nrp/sio/embeddings_modis_2002-2022/2005/04/21/,OK,,816560
2005-04-22,2005,4,22,/nrp/sio/embeddings_modis_2002-2022/2005/04/22/,OK,,864007
2005-04-23,2005,4,23,/nrp/sio/embeddings_modis_2002-2022/2005/04/23/,OK,,830208
2005-04-24,2005,4,24,/nrp/sio/embeddings_modis_2002-2022/2005/04/24/,OK,,852677
2005-04-25,2005,4,25,/nrp/sio/embeddings_modis_2002-2022/2005/04/25/,OK,,847212
2005-04-26,2005,4,26,/nrp/sio/embeddings_modis_2002-2022/2005/04/26/,OK,,837170
2005-04-27,2005,4,27,/nrp/sio/embeddings_modis_2002-2022/2005/04/27/,OK,,864720
2005-04-28,2005,4,28,/nrp/sio/embeddings_modis_2002-2022/2005/04/28/,OK,,823838
2005-04-29,2005,4,29,/nrp/sio/embeddings_modis_2002-2022/2005/04/29/,OK,,874059
2005-04-30,2005,4,30,/nrp/sio/embeddings_modis_2002-2022/2005/04/30/,OK,,821045
2005-05-01,2005,5,1,/nrp/sio/embeddings_modis_2002-2022/2005/05/01/,OK,,853792
2005-05-02,2005,5,2,/nrp/sio/embeddings_modis_2002-2022/2005/05/02/,OK,,839253
2005-05-03,2005,5,3,/nrp/sio/embeddings_modis_2002-2022/2005/05/03/,OK,,844213
2005-05-04,2005,5,4,/nrp/sio/embeddings_modis_2002-2022/2005/05/04/,OK,,852234
2005-05-05,2005,5,5,/nrp/sio/embeddings_modis_2002-2022/2005/05/05/,OK,,830183
2005-05-06,2005,5,6,/nrp/sio/embeddings_modis_2002-2022/2005/05/06/,OK,,868220
2005-05-07,2005,5,7,/nrp/sio/embeddings_modis_2002-2022/2005/05/07/,OK,,818307
2005-05-08,2005,5,8,/nrp/sio/embeddings_modis_2002-2022/2005/05/08/,OK,,869942
2005-05-09,2005,5,9,/nrp/sio/embeddings_modis_2002-2022/2005/05/09/,OK,,825263
2005-05-10,2005,5,10,/nrp/sio/embeddings_modis_2002-2022/2005/05/10/,OK,,850737
2005-05-11,2005,5,11,/nrp/sio/embeddings_modis_2002-2022/2005/05/11/,OK,,841599
2005-05-12,2005,5,12,/nrp/sio/embeddings_modis_2002-2022/2005/05/12/,OK,,836401
2005-05-13,2005,5,13,/nrp/sio/embeddings_modis_2002-2022/2005/05/13/,OK,,858754
2005-05-14,2005,5,14,/nrp/sio/embeddings_modis_2002-2022/2005/05/14/,OK,,820360
2005-05-15,2005,5,15,/nrp/sio/embeddings_modis_2002-2022/2005/05/15/,OK,,868908
2005-05-16,2005,5,16,/nrp/sio/embeddings_modis_2002-2022/2005/05/16/,OK,,817025
2005-05-17,2005,5,17,/nrp/sio/embeddings_modis_2002-2022/2005/05/17/,OK,,856595
2005-05-18,2005,5,18,/nrp/sio/embeddings_modis_2002-2022/2005/05/18/,OK,,801737
2005-05-19,2005,5,19,/nrp/sio/embeddings_modis_2002-2022/2005/05/19/,OK,,835334
2005-05-20,2005,5,20,/nrp/sio/embeddings_modis_2002-2022/2005/05/20/,OK,,847780
2005-05-21,2005,5,21,/nrp/sio/embeddings_modis_2002-2022/2005/05/21/,OK,,829861
2005-05-22,2005,5,22,/nrp/sio/embeddings_modis_2002-2022/2005/05/22/,OK,,864972
2005-05-23,2005,5,23,/nrp/sio/embeddings_modis_2002-2022/2005/05/23/,OK,,816638
2005-05-24,2005,5,24,/nrp/sio/embeddings_modis_2002-2022/2005/05/24/,OK,,867245
2005-05-25,2005,5,25,/nrp/sio/embeddings_modis_2002-2022/2005/05/25/,OK,,827112
2005-05-26,2005,5,26,/nrp/sio/embeddings_modis_2002-2022/2005/05/26/,OK,,844343
2005-05-27,2005,5,27,/nrp/sio/embeddings_modis_2002-2022/2005/05/27/,OK,,841523
2005-05-28,2005,5,28,/nrp/sio/embeddings_modis_2002-2022/2005/05/28/,OK,,839661
2005-05-29,2005,5,29,/nrp/sio/embeddings_modis_2002-2022/2005/05/29/,OK,,856315
2005-05-30,2005,5,30,/nrp/sio/embeddings_modis_2002-2022/2005/05/30/,OK,,825255
2005-05-31,2005,5,31,/nrp/sio/embeddings_modis_2002-2022/2005/05/31/,OK,,868706
2005-06-01,2005,6,1,/nrp/sio/embeddings_modis_2002-2022/2005/06/01/,OK,,811636
2005-06-02,2005,6,2,/nrp/sio/embeddings_modis_2002-2022/2005/06/02/,OK,,859736
2005-06-03,2005,6,3,/nrp/sio/embeddings_modis_2002-2022/2005/06/03/,OK,,831550
2005-06-04,2005,6,4,/nrp/sio/embeddings_modis_2002-2022/2005/06/04/,OK,,843754
2005-06-05,2005,6,5,/nrp/sio/embeddings_modis_2002-2022/2005/06/05/,OK,,846621
2005-06-06,2005,6,6,/nrp/sio/embeddings_modis_2002-2022/2005/06/06/,OK,,830067
2005-06-07,2005,6,7,/nrp/sio/embeddings_modis_2002-2022/2005/06/07/,OK,,860583
2005-06-08,2005,6,8,/nrp/sio/embeddings_modis_2002-2022/2005/06/08/,OK,,817200
2005-06-09,2005,6,9,/nrp/sio/embeddings_modis_2002-2022/2005/06/09/,OK,,867779
2005-06-10,2005,6,10,/nrp/sio/embeddings_modis_2002-2022/2005/06/10/,OK,,825181
2005-06-11,2005,6,11,/nrp/sio/embeddings_modis_2002-2022/2005/06/11/,OK,,855497
2005-06-12,2005,6,12,/nrp/sio/embeddings_modis_2002-2022/2005/06/12/,OK,,839520
2005-06-13,2005,6,13,/nrp/sio/embeddings_modis_2002-2022/2005/06/13/,OK,,835909
2005-06-14,2005,6,14,/nrp/sio/embeddings_modis_2002-2022/2005/06/14/,OK,,851762
2005-06-15,2005,6,15,/nrp/sio/embeddings_modis_2002-2022/2005/06/15/,OK,,820431
2005-06-16,2005,6,16,/nrp/sio/embeddings_modis_2002-2022/2005/06/16/,OK,,862466
2005-06-17,2005,6,17,/nrp/sio/embeddings_modis_2002-2022/2005/06/17/,OK,,816184
2005-06-18,2005,6,18,/nrp/sio/embeddings_modis_2002-2022/2005/06/18/,OK,,850358
2005-06-19,2005,6,19,/nrp/sio/embeddings_modis_2002-2022/2005/06/19/,OK,,829734
2005-06-20,2005,6,20,/nrp/sio/embeddings_modis_2002-2022/2005/06/20/,OK,,842662
2005-06-21,2005,6,21,/nrp/sio/embeddings_modis_2002-2022/2005/06/21/,OK,,843137
2005-06-22,2005,6,22,/nrp/sio/embeddings_modis_2002-2022/2005/06/22/,OK,,831332
2005-06-23,2005,6,23,/nrp/sio/embeddings_modis_2002-2022/2005/06/23/,OK,,859720
2005-06-24,2005,6,24,/nrp/sio/embeddings_modis_2002-2022/2005/06/24/,OK,,816896
2005-06-25,2005,6,25,/nrp/sio/embeddings_modis_2002-2022/2005/06/25/,OK,,868115
2005-06-26,2005,6,26,/nrp/sio/embeddings_modis_2002-2022/2005/06/26/,OK,,823947
2005-06-27,2005,6,27,/nrp/sio/embeddings_modis_2002-2022/2005/06/27/,OK,,852895
2005-06-28,2005,6,28,/nrp/sio/embeddings_modis_2002-2022/2005/06/28/,OK,,838589
2005-06-29,2005,6,29,/nrp/sio/embeddings_modis_2002-2022/2005/06/29/,OK,,835773
2005-06-30,2005,6,30,/nrp/sio/embeddings_modis_2002-2022/2005/06/30/,OK,,849365
2005-07-01,2005,7,1,/nrp/sio/embeddings_modis_2002-2022/2005/07/01/,OK,,818393
2005-07-02,2005,7,2,/nrp/sio/embeddings_modis_2002-2022/2005/07/02/,OK,,859160
2005-07-03,2005,7,3,/nrp/sio/embeddings_modis_2002-2022/2005/07/03/,OK,,811534
2005-07-04,2005,7,4,/nrp/sio/embeddings_modis_2002-2022/2005/07/04/,OK,,851726
2005-07-05,2005,7,5,/nrp/sio/embeddings_modis_2002-2022/2005/07/05/,OK,,821338
2005-07-06,2005,7,6,/nrp/sio/embeddings_modis_2002-2022/2005/07/06/,OK,,836777
2005-07-07,2005,7,7,/nrp/sio/embeddings_modis_2002-2022/2005/07/07/,OK,,838935
2005-07-08,2005,7,8,/nrp/sio/embeddings_modis_2002-2022/2005/07/08/,OK,,825582
2005-07-09,2005,7,9,/nrp/sio/embeddings_modis_2002-2022/2005/07/09/,OK,,855705
2005-07-10,2005,7,10,/nrp/sio/embeddings_modis_2002-2022/2005/07/10/,OK,,764492
2005-07-11,2005,7,11,/nrp/sio/embeddings_modis_2002-2022/2005/07/11/,OK,,862544
2005-07-12,2005,7,12,/nrp/sio/embeddings_modis_2002-2022/2005/07/12/,OK,,815489
2005-07-13,2005,7,13,/nrp/sio/embeddings_modis_2002-2022/2005/07/13/,OK,,846864
2005-07-14,2005,7,14,/nrp/sio/embeddings_modis_2002-2022/2005/07/14/,OK,,832689
2005-07-15,2005,7,15,/nrp/sio/embeddings_modis_2002-2022/2005/07/15/,OK,,833948
2005-07-16,2005,7,16,/nrp/sio/embeddings_modis_2002-2022/2005/07/16/,OK,,827580
2005-07-17,2005,7,17,/nrp/sio/embeddings_modis_2002-2022/2005/07/17/,OK,,822581
2005-07-18,2005,7,18,/nrp/sio/embeddings_modis_2002-2022/2005/07/18/,OK,,862902
2005-07-19,2005,7,19,/nrp/sio/embeddings_modis_2002-2022/2005/07/19/,OK,,634971
2005-07-20,2005,7,20,/nrp/sio/embeddings_modis_2002-2022/2005/07/20/,OK,,853601
2005-07-21,2005,7,21,/nrp/sio/embeddings_modis_2002-2022/2005/07/21/,OK,,826385
2005-07-22,2005,7,22,/nrp/sio/embeddings_modis_2002-2022/2005/07/22/,OK,,836916
2005-07-23,2005,7,23,/nrp/sio/embeddings_modis_2002-2022/2005/07/23/,OK,,840304
2005-07-24,2005,7,24,/nrp/sio/embeddings_modis_2002-2022/2005/07/24/,OK,,821875
2005-07-25,2005,7,25,/nrp/sio/embeddings_modis_2002-2022/2005/07/25/,OK,,853356
2005-07-26,2005,7,26,/nrp/sio/embeddings_modis_2002-2022/2005/07/26/,OK,,805176
2005-07-27,2005,7,27,/nrp/sio/embeddings_modis_2002-2022/2005/07/27/,OK,,856434
2005-07-28,2005,7,28,/nrp/sio/embeddings_modis_2002-2022/2005/07/28/,OK,,814939
2005-07-29,2005,7,29,/nrp/sio/embeddings_modis_2002-2022/2005/07/29/,OK,,838652
2005-07-30,2005,7,30,/nrp/sio/embeddings_modis_2002-2022/2005/07/30/,OK,,831672
2005-07-31,2005,7,31,/nrp/sio/embeddings_modis_2002-2022/2005/07/31/,OK,,827035
2005-08-01,2005,8,1,/nrp/sio/embeddings_modis_2002-2022/2005/08/01/,OK,,848283
2005-08-02,2005,8,2,/nrp/sio/embeddings_modis_2002-2022/2005/08/02/,OK,,811758
2005-08-03,2005,8,3,/nrp/sio/embeddings_modis_2002-2022/2005/08/03/,OK,,855590
2005-08-04,2005,8,4,/nrp/sio/embeddings_modis_2002-2022/2005/08/04/,OK,,810369
2005-08-05,2005,8,5,/nrp/sio/embeddings_modis_2002-2022/2005/08/05/,OK,,848566
2005-08-06,2005,8,6,/nrp/sio/embeddings_modis_2002-2022/2005/08/06/,OK,,826066
2005-08-07,2005,8,7,/nrp/sio/embeddings_modis_2002-2022/2005/08/07/,OK,,839223
2005-08-08,2005,8,8,/nrp/sio/embeddings_modis_2002-2022/2005/08/08/,OK,,844445
2005-08-09,2005,8,9,/nrp/sio/embeddings_modis_2002-2022/2005/08/09/,OK,,817834
2005-08-10,2005,8,10,/nrp/sio/embeddings_modis_2002-2022/2005/08/10/,OK,,858090
2005-08-11,2005,8,11,/nrp/sio/embeddings_modis_2002-2022/2005/08/11/,OK,,808697
2005-08-12,2005,8,12,/nrp/sio/embeddings_modis_2002-2022/2005/08/12/,OK,,859811
2005-08-13,2005,8,13,/nrp/sio/embeddings_modis_2002-2022/2005/08/13/,OK,,823150
2005-08-14,2005,8,14,/nrp/sio/embeddings_modis_2002-2022/2005/08/14/,OK,,843071
2005-08-15,2005,8,15,/nrp/sio/embeddings_modis_2002-2022/2005/08/15/,OK,,836692
2005-08-16,2005,8,16,/nrp/sio/embeddings_modis_2002-2022/2005/08/16/,OK,,826696
2005-08-17,2005,8,17,/nrp/sio/embeddings_modis_2002-2022/2005/08/17/,OK,,851078
2005-08-18,2005,8,18,/nrp/sio/embeddings_modis_2002-2022/2005/08/18/,OK,,811304
2005-08-19,2005,8,19,/nrp/sio/embeddings_modis_2002-2022/2005/08/19/,OK,,862821
2005-08-20,2005,8,20,/nrp/sio/embeddings_modis_2002-2022/2005/08/20/,OK,,816027
2005-08-21,2005,8,21,/nrp/sio/embeddings_modis_2002-2022/2005/08/21/,OK,,851443
2005-08-22,2005,8,22,/nrp/sio/embeddings_modis_2002-2022/2005/08/22/,OK,,828374
2005-08-23,2005,8,23,/nrp/sio/embeddings_modis_2002-2022/2005/08/23/,OK,,832961
2005-08-24,2005,8,24,/nrp/sio/embeddings_modis_2002-2022/2005/08/24/,OK,,847781
2005-08-25,2005,8,25,/nrp/sio/embeddings_modis_2002-2022/2005/08/25/,OK,,820119
2005-08-26,2005,8,26,/nrp/sio/embeddings_modis_2002-2022/2005/08/26/,OK,,860360
2005-08-27,2005,8,27,/nrp/sio/embeddings_modis_2002-2022/2005/08/27/,OK,,807726
2005-08-28,2005,8,28,/nrp/sio/embeddings_modis_2002-2022/2005/08/28/,OK,,857041
2005-08-29,2005,8,29,/nrp/sio/embeddings_modis_2002-2022/2005/08/29/,OK,,821268
2005-08-30,2005,8,30,/nrp/sio/embeddings_modis_2002-2022/2005/08/30/,OK,,841572
2005-08-31,2005,8,31,/nrp/sio/embeddings_modis_2002-2022/2005/08/31/,OK,,839252
2005-09-01,2005,9,1,/nrp/sio/embeddings_modis_2002-2022/2005/09/01/,OK,,827560
2005-09-02,2005,9,2,/nrp/sio/embeddings_modis_2002-2022/2005/09/02/,OK,,857264
2005-09-03,2005,9,3,/nrp/sio/embeddings_modis_2002-2022/2005/09/03/,OK,,815815
2005-09-04,2005,9,4,/nrp/sio/embeddings_modis_2002-2022/2005/09/04/,OK,,864903
2005-09-05,2005,9,5,/nrp/sio/embeddings_modis_2002-2022/2005/09/05/,OK,,818468
2005-09-06,2005,9,6,/nrp/sio/embeddings_modis_2002-2022/2005/09/06/,OK,,849223
2005-09-07,2005,9,7,/nrp/sio/embeddings_modis_2002-2022/2005/09/07/,OK,,833482
2005-09-08,2005,9,8,/nrp/sio/embeddings_modis_2002-2022/2005/09/08/,OK,,835365
2005-09-09,2005,9,9,/nrp/sio/embeddings_modis_2002-2022/2005/09/09/,OK,,846850
2005-09-10,2005,9,10,/nrp/sio/embeddings_modis_2002-2022/2005/09/10/,OK,,818209
2005-09-11,2005,9,11,/nrp/sio/embeddings_modis_2002-2022/2005/09/11/,OK,,865180
2005-09-12,2005,9,12,/nrp/sio/embeddings_modis_2002-2022/2005/09/12/,OK,,816578
2005-09-13,2005,9,13,/nrp/sio/embeddings_modis_2002-2022/2005/09/13/,OK,,858464
2005-09-14,2005,9,14,/nrp/sio/embeddings_modis_2002-2022/2005/09/14/,OK,,827920
2005-09-15,2005,9,15,/nrp/sio/embeddings_modis_2002-2022/2005/09/15/,OK,,843319
2005-09-16,2005,9,16,/nrp/sio/embeddings_modis_2002-2022/2005/09/16/,OK,,845058
2005-09-17,2005,9,17,/nrp/sio/embeddings_modis_2002-2022/2005/09/17/,OK,,826464
2005-09-18,2005,9,18,/nrp/sio/embeddings_modis_2002-2022/2005/09/18/,OK,,857660
2005-09-19,2005,9,19,/nrp/sio/embeddings_modis_2002-2022/2005/09/19/,OK,,808008
2005-09-20,2005,9,20,/nrp/sio/embeddings_modis_2002-2022/2005/09/20/,OK,,860249
2005-09-21,2005,9,21,/nrp/sio/embeddings_modis_2002-2022/2005/09/21/,OK,,818698
2005-09-22,2005,9,22,/nrp/sio/embeddings_modis_2002-2022/2005/09/22/,OK,,846549
2005-09-23,2005,9,23,/nrp/sio/embeddings_modis_2002-2022/2005/09/23/,OK,,833072
2005-09-24,2005,9,24,/nrp/sio/embeddings_modis_2002-2022/2005/09/24/,OK,,830521
2005-09-25,2005,9,25,/nrp/sio/embeddings_modis_2002-2022/2005/09/25/,OK,,853187
2005-09-26,2005,9,26,/nrp/sio/embeddings_modis_2002-2022/2005/09/26/,OK,,814656
2005-09-27,2005,9,27,/nrp/sio/embeddings_modis_2002-2022/2005/09/27/,OK,,864954
2005-09-28,2005,9,28,/nrp/sio/embeddings_modis_2002-2022/2005/09/28/,OK,,814261
2005-09-29,2005,9,29,/nrp/sio/embeddings_modis_2002-2022/2005/09/29/,OK,,857562
2005-09-30,2005,9,30,/nrp/sio/embeddings_modis_2002-2022/2005/09/30/,OK,,831854
2005-10-01,2005,10,1,/nrp/sio/embeddings_modis_2002-2022/2005/10/01/,OK,,835742
2005-10-02,2005,10,2,/nrp/sio/embeddings_modis_2002-2022/2005/10/02/,OK,,842537
2005-10-03,2005,10,3,/nrp/sio/embeddings_modis_2002-2022/2005/10/03/,OK,,819886
2005-10-04,2005,10,4,/nrp/sio/embeddings_modis_2002-2022/2005/10/04/,OK,,861527
2005-10-05,2005,10,5,/nrp/sio/embeddings_modis_2002-2022/2005/10/05/,OK,,811281
2005-10-06,2005,10,6,/nrp/sio/embeddings_modis_2002-2022/2005/10/06/,OK,,860356
2005-10-07,2005,10,7,/nrp/sio/embeddings_modis_2002-2022/2005/10/07/,OK,,819634
2005-10-08,2005,10,8,/nrp/sio/embeddings_modis_2002-2022/2005/10/08/,OK,,843962
2005-10-09,2005,10,9,/nrp/sio/embeddings_modis_2002-2022/2005/10/09/,OK,,841302
2005-10-10,2005,10,10,/nrp/sio/embeddings_modis_2002-2022/2005/10/10/,OK,,833446
2005-10-11,2005,10,11,/nrp/sio/embeddings_modis_2002-2022/2005/10/11/,OK,,855517
2005-10-12,2005,10,12,/nrp/sio/embeddings_modis_2002-2022/2005/10/12/,OK,,816478
2005-10-13,2005,10,13,/nrp/sio/embeddings_modis_2002-2022/2005/10/13/,OK,,860370
2005-10-14,2005,10,14,/nrp/sio/embeddings_modis_2002-2022/2005/10/14/,OK,,822729
2005-10-15,2005,10,15,/nrp/sio/embeddings_modis_2002-2022/2005/10/15/,OK,,861977
2005-10-16,2005,10,16,/nrp/sio/embeddings_modis_2002-2022/2005/10/16/,OK,,840624
2005-10-17,2005,10,17,/nrp/sio/embeddings_modis_2002-2022/2005/10/17/,OK,,841257
2005-10-18,2005,10,18,/nrp/sio/embeddings_modis_2002-2022/2005/10/18/,OK,,811262
2005-10-19,2005,10,19,/nrp/sio/embeddings_modis_2002-2022/2005/10/19/,OK,,636712
2005-10-20,2005,10,20,/nrp/sio/embeddings_modis_2002-2022/2005/10/20/,OK,,864269
2005-10-21,2005,10,21,/nrp/sio/embeddings_modis_2002-2022/2005/10/21/,OK,,815693
2005-10-22,2005,10,22,/nrp/sio/embeddings_modis_2002-2022/2005/10/22/,OK,,863722
2005-10-23,2005,10,23,/nrp/sio/embeddings_modis_2002-2022/2005/10/23/,OK,,830461
2005-10-24,2005,10,24,/nrp/sio/embeddings_modis_2002-2022/2005/10/24/,OK,,849203
2005-10-25,2005,10,25,/nrp/sio/embeddings_modis_2002-2022/2005/10/25/,OK,,846780
2005-10-26,2005,10,26,/nrp/sio/embeddings_modis_2002-2022/2005/10/26/,OK,,833172
2005-10-27,2005,10,27,/nrp/sio/embeddings_modis_2002-2022/2005/10/27/,OK,,859615
2005-10-28,2005,10,28,/nrp/sio/embeddings_modis_2002-2022/2005/10/28/,OK,,816287
2005-10-29,2005,10,29,/nrp/sio/embeddings_modis_2002-2022/2005/10/29/,OK,,870467
2005-10-30,2005,10,30,/nrp/sio/embeddings_modis_2002-2022/2005/10/30/,OK,,828754
2005-10-31,2005,10,31,/nrp/sio/embeddings_modis_2002-2022/2005/10/31/,OK,,856020
2005-11-01,2005,11,1,/nrp/sio/embeddings_modis_2002-2022/2005/11/01/,OK,,837596
2005-11-02,2005,11,2,/nrp/sio/embeddings_modis_2002-2022/2005/11/02/,OK,,838293
2005-11-03,2005,11,3,/nrp/sio/embeddings_modis_2002-2022/2005/11/03/,OK,,851103
2005-11-04,2005,11,4,/nrp/sio/embeddings_modis_2002-2022/2005/11/04/,OK,,822137
2005-11-05,2005,11,5,/nrp/sio/embeddings_modis_2002-2022/2005/11/05/,OK,,871489
2005-11-06,2005,11,6,/nrp/sio/embeddings_modis_2002-2022/2005/11/06/,OK,,818224
2005-11-07,2005,11,7,/nrp/sio/embeddings_modis_2002-2022/2005/11/07/,OK,,864173
2005-11-08,2005,11,8,/nrp/sio/embeddings_modis_2002-2022/2005/11/08/,OK,,804900
2005-11-09,2005,11,9,/nrp/sio/embeddings_modis_2002-2022/2005/11/09/,OK,,851759
2005-11-10,2005,11,10,/nrp/sio/embeddings_modis_2002-2022/2005/11/10/,OK,,852694
2005-11-11,2005,11,11,/nrp/sio/embeddings_modis_2002-2022/2005/11/11/,OK,,829745
2005-11-12,2005,11,12,/nrp/sio/embeddings_modis_2002-2022/2005/11/12/,OK,,867683
2005-11-13,2005,11,13,/nrp/sio/embeddings_modis_2002-2022/2005/11/13/,OK,,821552
2005-11-14,2005,11,14,/nrp/sio/embeddings_modis_2002-2022/2005/11/14/,OK,,874317
2005-11-15,2005,11,15,/nrp/sio/embeddings_modis_2002-2022/2005/11/15/,OK,,825302
2005-11-16,2005,11,16,/nrp/sio/embeddings_modis_2002-2022/2005/11/16/,OK,,856788
2005-11-17,2005,11,17,/nrp/sio/embeddings_modis_2002-2022/2005/11/17/,OK,,841937
2005-11-18,2005,11,18,/nrp/sio/embeddings_modis_2002-2022/2005/11/18/,OK,,840550
2005-11-19,2005,11,19,/nrp/sio/embeddings_modis_2002-2022/2005/11/19/,OK,,858993
2005-11-20,2005,11,20,/nrp/sio/embeddings_modis_2002-2022/2005/11/20/,OK,,827747
2005-11-21,2005,11,21,/nrp/sio/embeddings_modis_2002-2022/2005/11/21/,OK,,873457
2005-11-22,2005,11,22,/nrp/sio/embeddings_modis_2002-2022/2005/11/22/,OK,,820023
2005-11-23,2005,11,23,/nrp/sio/embeddings_modis_2002-2022/2005/11/23/,OK,,865822
2005-11-24,2005,11,24,/nrp/sio/embeddings_modis_2002-2022/2005/11/24/,OK,,838671
2005-11-25,2005,11,25,/nrp/sio/embeddings_modis_2002-2022/2005/11/25/,OK,,852925
2005-11-26,2005,11,26,/nrp/sio/embeddings_modis_2002-2022/2005/11/26/,OK,,856948
2005-11-27,2005,11,27,/nrp/sio/embeddings_modis_2002-2022/2005/11/27/,OK,,838063
2005-11-28,2005,11,28,/nrp/sio/embeddings_modis_2002-2022/2005/11/28/,OK,,873039
2005-11-29,2005,11,29,/nrp/sio/embeddings_modis_2002-2022/2005/11/29/,OK,,821042
2005-11-30,2005,11,30,/nrp/sio/embeddings_modis_2002-2022/2005/11/30/,OK,,878106
2005-12-01,2005,12,1,/nrp/sio/embeddings_modis_2002-2022/2005/12/01/,OK,,834034
2005-12-02,2005,12,2,/nrp/sio/embeddings_modis_2002-2022/2005/12/02/,OK,,863085
2005-12-03,2005,12,3,/nrp/sio/embeddings_modis_2002-2022/2005/12/03/,OK,,849858
2005-12-04,2005,12,4,/nrp/sio/embeddings_modis_2002-2022/2005/12/04/,OK,,847555
2005-12-05,2005,12,5,/nrp/sio/embeddings_modis_2002-2022/2005/12/05/,OK,,867162
2005-12-06,2005,12,6,/nrp/sio/embeddings_modis_2002-2022/2005/12/06/,OK,,830195
2005-12-07,2005,12,7,/nrp/sio/embeddings_modis_2002-2022/2005/12/07/,OK,,878305
2005-12-08,2005,12,8,/nrp/sio/embeddings_modis_2002-2022/2005/12/08/,OK,,824904
2005-12-09,2005,12,9,/nrp/sio/embeddings_modis_2002-2022/2005/12/09/,OK,,870609
2005-12-10,2005,12,10,/nrp/sio/embeddings_modis_2002-2022/2005/12/10/,OK,,840748
2005-12-11,2005,12,11,/nrp/sio/embeddings_modis_2002-2022/2005/12/11/,OK,,848384
2005-12-12,2005,12,12,/nrp/sio/embeddings_modis_2002-2022/2005/12/12/,OK,,854387
2005-12-13,2005,12,13,/nrp/sio/embeddings_modis_2002-2022/2005/12/13/,OK,,835804
2005-12-14,2005,12,14,/nrp/sio/embeddings_modis_2002-2022/2005/12/14/,OK,,873266
2005-12-15,2005,12,15,/nrp/sio/embeddings_modis_2002-2022/2005/12/15/,OK,,820959
2005-12-16,2005,12,16,/nrp/sio/embeddings_modis_2002-2022/2005/12/16/,OK,,877285
2005-12-17,2005,12,17,/nrp/sio/embeddings_modis_2002-2022/2005/12/17/,OK,,833155
2005-12-18,2005,12,18,/nrp/sio/embeddings_modis_2002-2022/2005/12/18/,OK,,861199
2005-12-19,2005,12,19,/nrp/sio/embeddings_modis_2002-2022/2005/12/19/,OK,,848575
2005-12-20,2005,12,20,/nrp/sio/embeddings_modis_2002-2022/2005/12/20/,OK,,841926
2005-12-21,2005,12,21,/nrp/sio/embeddings_modis_2002-2022/2005/12/21/,OK,,862324
2005-12-22,2005,12,22,/nrp/sio/embeddings_modis_2002-2022/2005/12/22/,OK,,825409
2005-12-23,2005,12,23,/nrp/sio/embeddings_modis_2002-2022/2005/12/23/,OK,,851561
2005-12-24,2005,12,24,/nrp/sio/embeddings_modis_2002-2022/2005/12/24/,OK,,825623
2005-12-25,2005,12,25,/nrp/sio/embeddings_modis_2002-2022/2005/12/25/,OK,,872168
2005-12-26,2005,12,26,/nrp/sio/embeddings_modis_2002-2022/2005/12/26/,OK,,840409
2005-12-27,2005,12,27,/nrp/sio/embeddings_modis_2002-2022/2005/12/27/,OK,,856415
2005-12-28,2005,12,28,/nrp/sio/embeddings_modis_2002-2022/2005/12/28/,OK,,855429
2005-12-29,2005,12,29,/nrp/sio/embeddings_modis_2002-2022/2005/12/29/,OK,,836110
2005-12-30,2005,12,30,/nrp/sio/embeddings_modis_2002-2022/2005/12/30/,OK,,877600
2005-12-31,2005,12,31,/nrp/sio/embeddings_modis_2002-2022/2005/12/31/,OK,,824564
2006-01-01,2006,1,1,/nrp/sio/embeddings_modis_2002-2022/2006/01/01/,OK,,881550
2006-01-02,2006,1,2,/nrp/sio/embeddings_modis_2002-2022/2006/01/02/,OK,,834385
2006-01-03,2006,1,3,/nrp/sio/embeddings_modis_2002-2022/2006/01/03/,OK,,864668
2006-01-04,2006,1,4,/nrp/sio/embeddings_modis_2002-2022/2006/01/04/,OK,,849542
2006-01-05,2006,1,5,/nrp/sio/embeddings_modis_2002-2022/2006/01/05/,OK,,846059
2006-01-06,2006,1,6,/nrp/sio/embeddings_modis_2002-2022/2006/01/06/,OK,,868353
2006-01-07,2006,1,7,/nrp/sio/embeddings_modis_2002-2022/2006/01/07/,OK,,393216
2006-01-08,2006,1,8,/nrp/sio/embeddings_modis_2002-2022/2006/01/08/,OK,,883777
2006-01-09,2006,1,9,/nrp/sio/embeddings_modis_2002-2022/2006/01/09/,OK,,817356
2006-01-10,2006,1,10,/nrp/sio/embeddings_modis_2002-2022/2006/01/10/,OK,,873148
2006-01-11,2006,1,11,/nrp/sio/embeddings_modis_2002-2022/2006/01/11/,OK,,844074
2006-01-12,2006,1,12,/nrp/sio/embeddings_modis_2002-2022/2006/01/12/,OK,,857991
2006-01-13,2006,1,13,/nrp/sio/embeddings_modis_2002-2022/2006/01/13/,OK,,859904
2006-01-14,2006,1,14,/nrp/sio/embeddings_modis_2002-2022/2006/01/14/,OK,,840178
2006-01-15,2006,1,15,/nrp/sio/embeddings_modis_2002-2022/2006/01/15/,OK,,644554
2006-01-16,2006,1,16,/nrp/sio/embeddings_modis_2002-2022/2006/01/16/,OK,,823914
2006-01-17,2006,1,17,/nrp/sio/embeddings_modis_2002-2022/2006/01/17/,OK,,879620
2006-01-18,2006,1,18,/nrp/sio/embeddings_modis_2002-2022/2006/01/18/,OK,,832180
